"DATA_YEAR","OFFENSE_ID","INCIDENT_ID","OFFENSE_TYPE_ID","ATTEMPT_COMPLETE_FLAG","LOCATION_ID","NUM_PREMISES_ENTERED","METHOD_ENTRY_CODE"
2019,147379518,121730705,49,"C",20,,"F"
2019,147386566,121746667,20,"C",19,,""
2019,147379527,121730712,16,"C",13,,""
2019,147379528,121730712,35,"C",13,,""
2019,147379529,121730713,44,"C",5,,""
2019,147385072,121730715,5,"C",20,,""
2019,147385073,121751148,16,"C",13,,""
2019,147385078,121730720,16,"C",13,,""
2019,147379539,121730721,51,"C",19,,""
2019,147385088,121746685,45,"C",20,,""
2019,147379547,121730724,45,"C",20,,""
2019,147386592,121730730,45,"C",24,,""
2019,147386593,121730730,5,"C",24,,""
2019,147379562,121730731,51,"C",22,,""
2019,147385096,121746700,5,"C",13,,""
2019,147385097,121746700,16,"C",13,,""
2019,147385111,121730733,5,"C",19,,""
2019,147386603,121746708,16,"C",20,,""
2019,147385113,121730734,16,"C",13,,""
2019,147379571,121730737,51,"C",15,,""
2019,147386612,121730741,51,"C",15,,""
2019,148050687,122336864,5,"C",20,,""
2019,148057933,122336878,16,"C",13,,""
2019,148050724,122332630,45,"C",25,,""
2019,148058000,122336964,45,"C",8,,""
2019,148062612,122330743,14,"C",20,,""
2019,148050881,122337029,45,"C",8,,""
2019,148062674,122330807,39,"C",13,,""
2019,147370023,121741789,11,"C",3,,""
2019,147372707,121728333,51,"C",7,,""
2019,147370034,121728334,51,"C",13,,""
2019,147376801,121728338,49,"A",20,,"N"
2019,147376803,121728342,16,"C",13,,""
2019,147376811,121728351,51,"C",20,,""
2019,147376822,121728354,45,"C",20,,""
2019,147370092,121728355,5,"C",20,,""
2019,147370103,121741868,16,"C",13,,""
2019,147372773,121728361,5,"C",6,,""
2019,147376835,121728364,16,"C",13,,""
2019,147376838,121728364,35,"C",13,,""
2019,147370155,121741929,28,"C",10,,""
2019,147376861,121728384,49,"C",20,,"N"
2019,147376862,121728384,5,"C",20,,""
2019,147370180,121728385,45,"C",20,,""
2019,147372843,121728395,11,"C",3,,""
2019,147370228,121741993,45,"C",20,,""
2019,147370232,121728403,45,"C",20,,""
2019,147370250,121728411,11,"C",24,,""
2019,147372875,121738569,49,"C",13,,"N"
2019,147376908,121728425,5,"C",20,,""
2019,147376907,121728425,51,"C",20,,""
2019,147376917,121728434,45,"C",11,,""
2019,147369997,121728321,45,"C",20,,""
2019,147376918,121728435,45,"C",20,,""
2019,147372896,121728438,46,"C",20,,""
2019,147370353,121728444,51,"C",20,,""
2019,147370363,121728447,14,"C",20,,""
2019,147376936,121728449,51,"C",20,,""
2019,147376945,121728458,45,"C",22,,""
2019,147372950,121742137,45,"C",24,,""
2019,147376957,121728468,14,"C",20,,""
2019,147376972,121728478,45,"C",24,,""
2019,147372980,121728482,45,"C",20,,""
2019,147370476,121728484,16,"C",7,,""
2019,147376985,121728484,45,"C",7,,""
2019,147372987,121738674,49,"C",20,,"F"
2019,147372988,121738674,5,"C",20,,""
2019,147370489,121742213,35,"C",13,,""
2019,147370503,121728495,5,"C",20,,""
2019,147373007,121728496,5,"C",20,,""
2019,147370514,121738692,16,"C",13,,""
2019,147370516,121738692,35,"C",13,,""
2019,147370524,121738698,5,"C",20,,""
2019,147370526,121742247,5,"C",20,,""
2019,147373017,121728501,14,"C",20,,""
2019,147370543,121728507,56,"C",20,,""
2019,147373029,121728511,51,"C",20,,""
2019,147373033,121728513,16,"C",13,,""
2019,147373040,121742275,45,"C",20,,""
2019,147378708,121740750,51,"C",20,,""
2019,147375480,121729996,5,"C",20,,""
2019,147375479,121729996,51,"C",20,,""
2019,147383850,121745095,5,"C",10,,""
2019,147383849,121745095,45,"C",6,,""
2019,147378719,121745097,35,"C",13,,""
2019,147383859,121730001,51,"C",25,,""
2019,147383862,121730005,45,"C",20,,""
2019,147378728,121745103,16,"C",13,,""
2019,147383872,121740781,5,"C",20,,""
2019,147383871,121740781,49,"C",20,,"F"
2019,147375506,121730012,27,"C",15,,""
2019,147375513,121730018,45,"C",20,,""
2019,147375516,121730028,51,"C",20,,""
2019,147378741,121740795,16,"C",18,,""
2019,147378742,121740795,35,"C",18,,""
2019,147383895,121745122,45,"C",20,,""
2019,147383897,121745126,23,"C",8,,""
2019,147383907,121730036,45,"C",12,,""
2019,147383906,121730036,51,"C",12,,""
2019,147378759,121740819,45,"C",20,,""
2019,147375547,121730047,51,"C",20,,""
2019,147383927,121745148,16,"C",13,,""
2019,147378773,121740834,16,"C",20,,""
2019,147378778,121730057,27,"C",13,,""
2019,147375566,121730058,45,"C",12,,""
2019,147383941,121740843,45,"C",20,,""
2019,147383946,121745174,27,"C",20,,""
2019,147375586,121745178,49,"C",25,,"F"
2019,147375585,121730065,16,"C",13,,""
2019,147378803,121740860,51,"C",20,,""
2019,147383958,121730076,51,"C",18,,""
2019,147383962,121745189,45,"C",20,,""
2019,147383977,121730085,44,"C",20,,""
2019,147378818,121730088,5,"C",20,,""
2019,147375610,121730097,45,"C",13,,""
2019,147375609,121730097,27,"C",13,,""
2019,147378824,121730097,29,"C",13,,""
2019,147375612,121745208,45,"C",20,,""
2019,147375619,121745211,49,"C",20,,"N"
2019,147375625,121730104,51,"C",20,,""
2019,147378841,121740892,51,"C",15,,""
2019,147375641,121730121,5,"C",20,,""
2019,147384016,121740902,45,"C",20,,""
2019,147384020,121740907,49,"C",20,,"N"
2019,147384023,121745237,14,"C",20,,""
2019,147384025,121745241,40,"C",20,,""
2019,147384044,121745250,45,"C",8,,""
2019,147375666,121740925,45,"C",12,,""
2019,147384063,121740929,45,"C",20,,""
2019,147384066,121740935,11,"C",8,,""
2019,147378884,121730143,51,"C",20,,""
2019,147375685,121740942,44,"C",20,,""
2019,147384081,121730155,45,"C",7,,""
2019,147384082,121730155,5,"C",7,,""
2019,147384092,121730158,51,"C",20,,""
2019,147375689,121745293,29,"C",18,,""
2019,147384091,121745293,51,"C",18,,""
2019,147384103,121730164,16,"C",13,,""
2019,147375713,121730168,46,"C",20,,""
2019,147384109,121730168,45,"C",20,,""
2019,147378913,121745312,35,"C",18,,""
2019,147375716,121745312,16,"C",18,,""
2019,147384116,121730174,35,"C",13,,""
2019,147384115,121730174,16,"C",13,,""
2019,147375717,121730175,14,"C",25,,""
2019,147375721,121740978,44,"C",20,,""
2019,147378920,121730179,23,"C",20,,""
2019,147384131,121730183,21,"C",20,,""
2019,147375734,121730186,45,"C",10,,""
2019,147384134,121745329,45,"C",20,,""
2019,147385156,121746730,16,"C",13,,""
2019,147385168,121730773,5,"C",20,,""
2019,147385174,121730777,16,"C",13,,""
2019,147379626,121730781,51,"C",18,,""
2019,147379629,121730786,23,"C",8,,""
2019,147385195,121730793,5,"C",18,,""
2019,147379638,121730798,46,"C",25,,""
2019,147379642,121730800,5,"C",25,,""
2019,147379646,121730803,27,"C",20,,""
2019,147379653,121730810,45,"C",12,,""
2019,147379662,121730814,44,"C",20,,""
2019,147379665,121751271,45,"C",20,,""
2019,147379671,121730822,16,"C",20,,""
2019,147379677,121730831,49,"C",19,1,"F"
2019,147379678,121730830,45,"C",12,,""
2019,147386703,121746798,45,"C",20,,""
2019,147386622,121746722,51,"C",20,,""
2019,147385155,121730761,44,"C",20,,""
2019,147385242,121746798,49,"C",20,,"F"
2019,147386706,121746798,5,"C",20,,""
2019,147379688,121730838,51,"C",15,,""
2019,147379706,121730851,51,"C",20,,""
2019,147379711,121746821,16,"C",14,,""
2019,147385286,121730862,45,"C",7,,""
2019,147386741,121730864,16,"C",13,,""
2019,147379723,121730865,28,"C",13,,""
2019,147379731,121730867,49,"C",20,,"F"
2019,147379732,121730869,45,"C",20,,""
2019,147386757,121751349,16,"C",20,,""
2019,147386761,121751351,44,"C",20,,""
2019,147386765,121746848,51,"C",20,,""
2019,147386766,121746850,45,"C",20,,""
2019,147386767,121746850,5,"C",20,,""
2019,147385318,121730885,51,"C",20,,""
2019,147379746,121730886,49,"C",20,,"N"
2019,147379747,121730886,45,"C",20,,""
2019,147379753,121730890,35,"C",3,,""
2019,147379758,121730893,39,"C",13,,""
2019,147385344,121730902,45,"C",20,,""
2019,147386794,121730906,51,"C",18,,""
2019,147386806,121730916,16,"C",18,,""
2019,147379776,121730918,45,"C",18,,""
2019,147385384,121730924,16,"C",20,,""
2019,147386815,121730924,39,"C",20,,""
2019,147379782,121730925,27,"C",20,,""
2019,147386825,121730931,46,"C",25,,""
2019,147379788,121730929,56,"C",25,,""
2019,147379791,121730937,45,"C",20,,""
2019,147385403,121730940,45,"C",8,,""
2019,147379797,121751439,49,"C",18,,"N"
2019,147379798,121751439,45,"C",18,,""
2019,147386850,121751452,45,"C",23,,""
2019,147385436,121751456,14,"C",20,,""
2019,147379832,121730961,51,"C",3,,""
2019,147379836,121730963,49,"C",20,,"N"
2019,147386876,121746933,51,"C",7,,""
2019,147386877,121730966,45,"C",13,,""
2019,147385477,121730972,16,"C",13,,""
2019,147385482,121730976,51,"C",20,,""
2019,147385492,121730979,51,"C",19,,""
2019,147386898,121730983,49,"C",7,,"F"
2019,147386899,121730983,5,"C",7,,""
2019,147386905,121730987,45,"C",20,,""
2019,147385513,121751528,11,"C",21,,""
2019,147385523,121751534,28,"C",24,,""
2019,147385526,121746968,49,"C",20,,"N"
2019,147386926,121731006,45,"C",12,,""
2019,147386927,121751558,40,"C",13,,""
2019,147385546,121731011,49,"C",24,,"F"
2019,147385547,121731011,14,"C",24,,""
2019,147385550,121751562,35,"C",20,,""
2019,147385549,121751562,16,"C",20,,""
2019,147385559,121731017,45,"C",12,,""
2019,147385561,121746982,51,"C",15,,""
2019,147379895,121731019,45,"C",20,,""
2019,147379899,121731022,5,"C",20,,""
2019,147379905,121731029,51,"C",20,,""
2019,147385578,121731028,51,"C",15,,""
2019,147386957,121731030,44,"C",25,,""
2019,147386967,121747004,45,"C",20,,""
2019,147379918,121731042,51,"C",20,,""
2019,147385597,121751600,14,"C",20,,""
2019,147369237,121741111,21,"C",34,,""
2019,147376422,121728025,49,"C",20,,"N"
2019,147369250,121741124,5,"C",20,,""
2019,147369270,121728041,27,"C",20,,""
2019,147369279,121741151,49,"C",24,,"F"
2019,147369317,121741182,51,"C",20,,""
2019,147376464,121728058,27,"C",5,,""
2019,147369348,121741204,49,"C",19,1,"F"
2019,147369354,121741213,45,"C",20,,""
2019,147376488,121741220,45,"C",20,,""
2019,147372253,121728079,49,"C",5,,"F"
2019,147376487,121728079,5,"C",5,,""
2019,147369366,121728079,21,"C",5,,""
2019,147376486,121741222,5,"C",19,,""
2019,147372252,121741222,45,"C",20,,""
2019,147376506,121728094,44,"C",20,,""
2019,147372283,121741251,5,"C",23,,""
2019,147376515,121728103,44,"C",24,,""
2019,147372316,121728107,45,"C",5,,""
2019,147376530,121728112,14,"C",24,,""
2019,147376532,121738107,49,"C",20,,"N"
2019,147376533,121738107,45,"C",20,,""
2019,147369466,121728118,45,"C",25,,""
2019,147376542,121728120,16,"C",7,,""
2019,147372326,121728120,35,"C",7,,""
2019,147376547,121728126,16,"C",13,,""
2019,147376550,121728131,45,"C",24,,""
2019,147372349,121728138,51,"C",20,,""
2019,147376568,121728144,51,"C",15,,""
2019,147373074,121728533,51,"C",15,,""
2019,147373076,121742328,51,"C",24,,""
2019,147377043,121728537,5,"C",5,,""
2019,147377042,121728537,21,"C",5,,""
2019,147377024,121728518,27,"C",20,,""
2019,147377030,121738723,14,"C",20,,""
2019,147373090,121738750,45,"C",22,,""
2019,147373100,121742364,45,"C",21,,""
2019,147377055,121742374,8,"C",21,,""
2019,147377060,121728561,28,"C",20,,""
2019,147370671,121738762,21,"C",13,,""
2019,147377071,121728568,14,"C",20,,""
2019,147373154,121728583,23,"C",23,,""
2019,147370734,121742440,45,"C",20,,""
2019,147373165,121728588,5,"A",20,,""
2019,147373174,121742472,14,"C",20,,""
2019,147377099,121742475,51,"C",20,,""
2019,147370826,121742509,49,"C",20,,"N"
2019,147377119,121742525,27,"C",20,,""
2019,147370838,121742525,39,"C",20,,""
2019,147373212,121742535,16,"C",20,,""
2019,147370869,121742542,45,"C",13,,""
2019,147373214,121738853,45,"C",12,,""
2019,147370879,121742551,45,"C",20,,""
2019,147377134,121742551,49,"C",20,,"N"
2019,147370893,121742562,45,"C",8,,""
2019,147370900,121742566,45,"C",20,,""
2019,147373231,121742577,45,"C",14,,""
2019,147370919,121742578,45,"C",20,,""
2019,147370932,121738880,51,"C",20,,""
2019,147370938,121728635,45,"C",20,,""
2019,147373244,121742603,45,"C",13,,""
2019,147370974,121728645,14,"C",20,,""
2019,147373258,121728650,51,"C",13,,""
2019,147371006,121728652,51,"C",13,,""
2019,147373276,121728657,27,"C",20,,""
2019,147371063,121738940,5,"C",20,,""
2019,147377183,121742685,27,"C",20,,""
2019,147373301,121728673,16,"C",13,,""
2019,147371089,121742705,29,"C",20,,""
2019,147371104,121742723,45,"C",20,,""
2019,147377205,121738971,51,"C",20,,""
2019,147371129,121742751,35,"C",20,,""
2019,147373320,121742751,16,"C",20,,""
2019,147371135,121742751,39,"C",20,,""
2019,147371163,121728689,44,"C",20,,""
2019,147381184,121738992,35,"C",20,,""
2019,147373349,121738992,16,"C",20,,""
2019,147381191,121728700,16,"C",13,,""
2019,147378931,121730189,23,"C",12,,""
2019,147375743,121745334,45,"C",8,,""
2019,147384141,121745337,16,"C",18,,""
2019,147375748,121741001,5,"C",20,,""
2019,147375747,121741001,49,"C",20,,"F"
2019,147375758,121730207,5,"C",25,,""
2019,147375756,121730207,45,"C",25,,""
2019,147375765,121730210,45,"C",20,,""
2019,147378955,121730217,45,"C",20,,""
2019,147378960,121741027,35,"C",20,,""
2019,147375778,121741025,16,"C",13,,""
2019,147375785,121741032,35,"C",13,,""
2019,147375784,121741032,16,"C",13,,""
2019,147375793,121741036,5,"C",20,,""
2019,147384187,121745365,45,"C",20,,""
2019,147375801,121741042,51,"C",20,,""
2019,147378967,121730232,45,"C",12,,""
2019,147378966,121730232,49,"C",12,,"N"
2019,147384204,121730242,27,"C",20,,""
2019,147384206,121730244,45,"C",20,,""
2019,147384208,121730247,51,"C",20,,""
2019,147384216,121745389,45,"C",20,,""
2019,147378990,121730252,28,"C",13,,""
2019,147375835,121741077,51,"C",20,,""
2019,147379009,121730266,49,"C",19,4,"F"
2019,147379010,121730268,51,"C",20,,""
2019,147375847,121730270,27,"C",3,,""
2019,147384252,121745420,21,"C",18,,""
2019,147375854,121730272,16,"C",13,,""
2019,147379016,121730272,39,"C",13,,""
2019,147375863,121730277,45,"C",20,,""
2019,147379025,121730280,39,"C",20,,""
2019,147384269,121730280,5,"C",20,,""
2019,147384272,121730282,45,"C",12,,""
2019,147379039,121730292,45,"C",22,,""
2019,147379046,121730300,5,"C",20,,""
2019,147379050,121730306,45,"C",20,,""
2019,147375909,121730318,46,"C",20,,""
2019,147379060,121730317,45,"C",8,,""
2019,147379063,121746145,56,"C",20,,""
2019,147379067,121745479,45,"C",25,,""
2019,147384329,121745482,21,"C",20,,""
2019,147379073,121730326,5,"C",10,,""
2019,147375929,121745489,45,"C",8,,""
2019,147379079,121730331,45,"C",7,,""
2019,147375933,121730334,45,"C",23,,""
2019,147375940,121730339,49,"C",25,,"F"
2019,147375941,121730339,45,"C",25,,""
2019,147375943,121730341,51,"C",20,,""
2019,147384348,121730342,16,"C",13,,""
2019,147375949,121746175,5,"C",20,,""
2019,147375955,121746178,44,"C",20,,""
2019,147379891,121731012,16,"C",13,,""
2019,147379908,121731033,51,"C",15,,""
2019,147386964,121731035,49,"C",20,,"N"
2019,147385586,121731036,40,"C",8,,""
2019,147379896,121731020,45,"C",8,,""
2019,147379930,121731048,5,"C",20,,""
2019,147385604,121731048,49,"C",20,,"F"
2019,147385607,121731052,51,"C",20,,""
2019,147379938,121751617,51,"C",20,,""
2019,147385621,121731066,45,"C",20,,""
2019,147385639,121751644,5,"C",20,,""
2019,147387009,121747035,45,"C",20,,""
2019,147385644,121731078,51,"C",20,,""
2019,147387028,121731091,16,"C",25,,""
2019,147387035,121731095,27,"C",20,,""
2019,147385671,121756102,51,"C",20,,""
2019,147379997,121756106,51,"C",25,,""
2019,147380010,121747076,51,"C",15,,""
2019,147380018,121756126,45,"C",20,,""
2019,147385733,121756137,51,"C",15,,""
2019,147380041,121756145,51,"C",7,,""
2019,147385761,121751746,45,"C",8,,""
2019,147380057,121756152,45,"C",20,,""
2019,147385792,121756160,5,"C",20,,""
2019,147380069,121756168,49,"C",20,,"F"
2019,147380071,121756171,3,"C",20,,""
2019,147385849,121756182,45,"C",20,,""
2019,147380094,121751829,5,"C",18,,""
2019,147380108,121756197,44,"C",20,,""
2019,147387175,121756199,44,"C",13,,""
2019,147385903,121756217,14,"C",20,,""
2019,147385911,121751876,14,"C",20,,""
2019,147380137,121756227,14,"C",20,,""
2019,147387228,121756230,51,"C",15,,""
2019,147380155,121756246,5,"C",20,,""
2019,147380164,121756256,51,"C",20,,""
2019,147380179,121756272,45,"C",20,,""
2019,147386007,121756290,49,"C",20,,"N"
2019,147380211,121751947,45,"C",20,,""
2019,147380229,121756320,44,"C",20,,""
2019,147380237,121756331,45,"C",6,,""
2019,147387322,121747287,56,"C",15,,""
2019,147387325,121747290,16,"C",13,,""
2019,147387326,121747290,35,"C",13,,""
2019,147386065,121751988,49,"C",20,,"N"
2019,147387334,121751988,45,"C",20,,""
2019,147386071,121756352,51,"C",15,,""
2019,147387354,121752010,49,"C",20,,"F"
2019,147386084,121752010,20,"C",20,,""
2019,147386101,121756371,5,"C",22,,""
2019,147380274,121756371,51,"C",22,,""
2019,147387367,121747318,35,"C",13,,""
2019,147387366,121747318,16,"C",13,,""
2019,147387370,121756379,45,"C",20,,""
2019,147386124,121756382,49,"C",20,,"F"
2019,147386126,121756382,5,"C",20,,""
2019,147380299,121756386,45,"C",20,,""
2019,147387400,121747351,44,"C",20,,""
2019,147386169,121756407,16,"C",25,,""
2019,147387408,121756407,35,"C",25,,""
2019,147391185,121756421,16,"C",7,,""
2019,147391195,121756427,16,"C",13,,""
2019,147387433,121756437,36,"C",10,,""
2019,147387439,121756440,16,"C",13,,""
2019,147390109,121758166,45,"C",2,,""
2019,147397398,121758168,49,"C",20,,"F"
2019,147397399,121758168,45,"C",20,,""
2019,147390111,121749576,45,"C",6,,""
2019,147397405,121758170,51,"C",20,,""
2019,147397410,121758173,49,"C",20,,"N"
2019,147397411,121758173,45,"C",20,,""
2019,147397417,121758179,46,"C",12,,""
2019,147397416,121758179,45,"C",12,,""
2019,147397421,121758183,5,"C",20,,""
2019,147390118,121758184,21,"C",20,,""
2019,147397425,121758188,45,"C",20,,""
2019,147397431,121758194,51,"C",21,,""
2019,147397436,121758199,46,"C",20,,""
2019,147397440,121758203,51,"C",15,,""
2019,147397442,121758206,21,"C",18,,""
2019,148044064,122315736,32,"C",15,,""
2019,148047753,122315741,16,"C",13,,""
2019,148047767,122315747,27,"C",15,,""
2019,148047789,122324370,51,"C",23,,""
2019,148047811,122324399,5,"C",18,,""
2019,148047816,122324401,45,"C",21,,""
2019,148044180,122324415,14,"C",20,,""
2019,148047831,122324417,51,"C",20,,""
2019,148047833,122324420,45,"C",20,,""
2019,148047840,122324425,23,"C",12,,""
2019,148044209,122324427,5,"C",20,,""
2019,148044208,122324427,49,"A",20,,"F"
2019,148047851,122324428,23,"C",8,,""
2019,148047859,122324436,23,"C",8,,""
2019,148051770,122324441,16,"C",18,,""
2019,148051771,122324441,35,"C",18,,""
2019,148047879,122324454,45,"C",24,,""
2019,148044244,122319315,23,"A",8,,""
2019,148047889,122324462,23,"C",8,,""
2019,148047892,122324464,27,"C",20,,""
2019,148050231,122336470,5,"C",20,,""
2019,148057568,122336470,14,"C",20,,""
2019,148057628,122330150,49,"C",20,,"F"
2019,148057629,122330150,5,"C",20,,""
2019,148050319,122336537,35,"C",24,,""
2019,148050318,122336537,37,"C",24,,""
2019,148050317,122336537,11,"C",24,,""
2019,148050336,122336547,51,"C",41,,""
2019,148061951,122336552,51,"C",22,,""
2019,148050350,122336563,21,"C",20,,""
2019,148049727,122326041,45,"C",20,,""
2019,148049806,122329575,16,"C",13,,""
2019,148057312,122336180,14,"C",18,,""
2019,148049883,122336187,45,"C",25,,""
2019,148049894,122336194,45,"C",7,,""
2019,148049895,122336194,11,"C",7,,""
2019,148049909,122336211,14,"C",10,,""
2019,148049911,122336212,49,"C",11,,"F"
2019,148049912,122336212,5,"C",11,,""
2019,148061451,122336215,45,"C",8,,""
2019,148049919,122336223,27,"C",13,,""
2019,148057342,122332025,46,"C",20,,""
2019,148057688,122336579,35,"C",13,,""
2019,148049980,122336271,35,"C",13,,""
2019,148049979,122336271,16,"C",13,,""
2019,148049978,122336271,28,"C",13,,""
2019,148049981,122336271,39,"C",13,,""
2019,148049984,122336275,39,"C",18,,""
2019,148061557,122332089,51,"C",20,,""
2019,148057406,122332098,45,"C",20,,""
2019,148061596,122336308,45,"C",8,,""
2019,148050068,122336328,5,"C",20,,""
2019,148050131,122336375,5,"C",36,,""
2019,148050140,122336381,45,"C",20,,""
2019,148050166,122336407,49,"C",20,,"F"
2019,148057533,122336434,14,"C",20,,""
2019,148050217,122336458,40,"C",18,,""
2019,148050228,122336468,45,"C",8,,""
2019,148061986,122336579,16,"C",13,,""
2019,148050428,122336633,49,"C",20,,"N"
2019,148050437,122336644,14,"A",20,,""
2019,148066361,122337427,5,"C",14,,""
2019,148063252,122341350,39,"C",13,,""
2019,148062085,122332430,44,"C",25,,""
2019,148050455,122336670,51,"C",20,,""
2019,148050472,122330329,45,"C",25,,""
2019,148050519,122330400,44,"C",25,,""
2019,148050526,122330400,5,"C",18,,""
2019,148062229,122330411,35,"C",13,,""
2019,148062242,122336746,45,"C",20,,""
2019,148062287,122330457,45,"C",20,,""
2019,148050603,122330485,23,"C",12,,""
2019,148050616,122330492,45,"C",8,,""
2019,148062345,122330522,45,"C",19,,""
2019,148057900,122330522,49,"C",19,1,"N"
2019,148050683,122336861,5,"C",20,,""
2019,148062451,122330596,35,"C",13,,""
2019,148062450,122330596,16,"C",13,,""
2019,148062472,122336913,51,"C",24,,""
2019,148057968,122332645,44,"C",25,,""
2019,148057975,122336925,14,"C",20,,""
2019,148062493,122336928,14,"C",24,,""
2019,148062530,122336951,51,"C",41,,""
2019,148050795,122336969,5,"C",20,,""
2019,148050802,122332686,51,"C",22,,""
2019,148058038,122332696,14,"C",25,,""
2019,148058043,122332701,44,"C",41,,""
2019,148062606,122330738,45,"C",8,,""
2019,148058054,122337006,51,"C",21,,""
2019,148058068,122330771,45,"C",25,,""
2019,148062703,122330842,45,"C",8,,""
2019,148050943,122337072,51,"C",20,,""
2019,148062772,122332815,51,"C",41,,""
2019,148062825,122330976,49,"C",20,,"N"
2019,148051064,122332856,39,"C",7,,""
2019,148058225,122332856,16,"C",7,,""
2019,148062916,122331056,51,"C",20,,""
2019,148051136,122337220,51,"C",20,,""
2019,148062939,122331079,16,"C",13,,""
2019,148051147,122331088,5,"C",25,,""
2019,148062975,122337250,5,"C",20,,""
2019,148058315,122337271,51,"C",41,,""
2019,148058338,122337303,51,"C",20,,""
2019,148063089,122341205,45,"C",20,,""
2019,148058384,122337357,23,"C",8,,""
2019,148066321,122337372,45,"C",24,,""
2019,148063174,122337387,23,"C",12,,""
2019,148063179,122341291,5,"C",14,,""
2019,148058414,122337399,45,"C",25,,""
2019,148066360,122337427,14,"C",14,,""
2019,148058459,122341361,51,"C",20,,""
2019,148066416,122333061,45,"C",36,,""
2019,148063285,122337476,41,"C",8,,""
2019,148066436,122337481,39,"C",13,,""
2019,148063286,122337481,16,"C",13,,""
2019,148058488,122341392,46,"A",25,,""
2019,148066479,122333138,45,"C",24,,""
2019,148066486,122341442,27,"C",13,,""
2019,148063366,122337528,45,"C",20,,""
2019,148058557,122333147,23,"C",8,,""
2019,148063407,122337570,23,"C",12,,""
2019,148063456,122341506,21,"C",20,,""
2019,148066584,122337626,27,"C",13,,""
2019,148058616,122337626,51,"C",13,,""
2019,148066590,122337626,45,"C",20,,""
2019,148066605,122341537,14,"C",20,,""
2019,148063547,122333279,45,"C",20,,""
2019,148066727,122337727,45,"C",20,,""
2019,148066745,122337753,44,"C",14,,""
2019,148058734,122341644,5,"C",18,,""
2019,148066768,122337783,16,"C",18,,""
2019,148066773,122337788,5,"C",13,,""
2019,148066774,122337788,16,"C",13,,""
2019,148058755,122337788,35,"C",13,,""
2019,148066830,122341721,21,"C",20,,""
2019,148063775,122337876,45,"C",22,,""
2019,148063783,122341770,39,"C",20,,""
2019,148063782,122341770,27,"C",20,,""
2019,148063798,122337887,45,"C",25,,""
2019,148058850,122341783,45,"C",20,,""
2019,148058856,122337896,21,"C",13,,""
2019,148063824,122341798,39,"C",20,,""
2019,148063842,122337916,27,"C",13,,""
2019,148058887,122333444,5,"C",20,,""
2019,148058889,122337926,45,"C",18,,""
2019,148063859,122333447,45,"C",8,,""
2019,148058929,122333470,14,"C",20,,""
2019,148063901,122337966,27,"C",13,,""
2019,148058939,122337966,5,"C",13,,""
2019,148063928,122333498,49,"C",20,,"N"
2019,148063950,122333515,44,"C",20,,""
2019,148058981,122341928,49,"C",20,,"N"
2019,148063975,122333537,49,"C",20,,"N"
2019,148067039,122338016,5,"C",20,,""
2019,148063987,122333542,16,"C",20,,""
2019,148059009,122341957,11,"C",20,,""
2019,148064039,122338068,44,"C",20,,""
2019,148067102,122338083,14,"C",20,,""
2019,148067107,122333587,45,"C",20,,""
2019,148059056,122333596,5,"C",20,,""
2019,148067140,122338107,45,"C",20,,""
2019,148067157,122338120,16,"C",13,,""
2019,148064119,122338137,16,"C",13,,""
2019,148064120,122338137,35,"C",13,,""
2019,148059135,122338162,45,"C",20,,""
2019,148059147,122338177,5,"C",20,,""
2019,148067226,122338177,14,"C",20,,""
2019,148067236,122338182,51,"C",20,,""
2019,148059158,122333686,23,"C",8,,""
2019,148059159,122333686,45,"C",18,,""
2019,148059164,122338200,51,"C",20,,""
2019,148067275,122333701,27,"C",20,,""
2019,148064218,122333701,51,"C",20,,""
2019,148064234,122338236,14,"C",20,,""
2019,148064242,122338244,51,"C",20,,""
2019,148059214,122333723,5,"C",18,,""
2019,148059236,122342213,49,"C",20,,"N"
2019,148059238,122342213,5,"C",13,,""
2019,148064292,122338293,51,"C",20,,""
2019,148067387,122338331,14,"C",21,,""
2019,148067423,122333801,51,"C",13,,""
2019,148067429,122338372,51,"C",20,,""
2019,148067432,122338379,51,"C",20,,""
2019,148059343,122338401,23,"C",8,,""
2019,148064414,122338401,51,"C",8,,""
2019,148064424,122338413,14,"C",20,,""
2019,148059370,122338422,45,"C",19,,""
2019,148067480,122338424,49,"C",20,,"N"
2019,148067487,122338431,39,"C",20,,""
2019,148064457,122338439,45,"C",7,,""
2019,148064460,122338447,45,"C",20,,""
2019,148059393,122342374,45,"C",25,,""
2019,148064475,122333863,51,"C",20,,""
2019,148067539,122338485,45,"C",23,,""
2019,148064516,122338490,27,"C",20,,""
2019,148059431,122338511,27,"C",20,,""
2019,148067569,122338514,8,"C",20,,""
2019,148064538,122338514,56,"C",20,,""
2019,148067578,122338523,51,"C",20,,""
2019,148067587,122333906,5,"C",20,,""
2019,148067586,122333906,49,"C",20,,"F"
2019,148059459,122342447,39,"C",20,,""
2019,148059456,122342447,27,"C",20,,""
2019,148064574,122333920,45,"C",8,,""
2019,148064577,122338556,21,"C",20,,""
2019,148059476,122338566,14,"C",20,,""
2019,148064598,122342473,39,"C",20,,""
2019,148059487,122342476,51,"C",20,,""
2019,148059488,122342476,5,"C",20,,""
2019,148064604,122338582,45,"C",25,,""
2019,148059503,122342490,44,"C",20,,""
2019,148067649,122338605,27,"C",13,,""
2019,148064634,122342502,14,"C",20,,""
2019,148059522,122338617,39,"A",10,,""
